Time,HR,BR,SkinTemp,Posture,Activity,PeakAccel,BatteryVolts,BatteryLevel,BRAmplitude,BRNoise,BRConfidence,ECGAmplitude,ECGNoise,HRConfidence,HRV,SystemConfidence,GSR,ROGState,ROGTime,VerticalMin,VerticalPeak,LateralMin,LateralPeak,SagittalMin,SagittalPeak,DeviceTemp,StatusInfo,LinkQuality,RSSI,TxPower,CoreTemp,AuxADC1,AuxADC2,AuxADC3
30/09/2019 10:19:18.446,65,6553.5,-3276.8,-84,0.58,2.39,4.123,87,0.000,65535.000,0,0.000000,0.000320,0,65535,0,65535,0,0,-1.61,1.21,-2.59,2.40,-0.49,2.32,23.8,699,255,-128,-128,6553.5,419,423,512
30/09/2019 10:19:19.446,65,6553.5,-3276.8,-43,0.89,1.30,4.121,86,0.000,65535.000,0,0.000000,0.002280,0,65535,0,65535,0,0,-1.65,-0.15,-0.31,1.38,-0.22,0.61,23.8,699,255,-128,-128,6553.5,416,423,509
30/09/2019 10:19:20.446,65,6553.5,-3276.8,-18,0.54,0.68,4.119,86,0.000,65535.000,0,0.011380,0.001920,0,65535,0,65535,0,0,-1.08,-0.90,-0.06,0.14,-0.19,-0.02,23.8,699,255,-128,-128,6553.5,413,421,500
30/09/2019 10:19:21.446,65,6553.5,-3276.8,-8,0.28,0.39,4.119,86,0.000,65535.000,0,0.011380,0.001440,0,65535,0,65535,0,0,-1.04,-0.92,-0.04,0.07,-0.21,0.01,23.8,699,255,-128,-128,6553.5,414,423,509
30/09/2019 10:19:22.446,65,6553.5,-3276.8,-4,0.13,0.20,4.119,86,0.000,65535.000,0,0.009940,0.002280,0,65535,0,65535,0,0,-1.07,-0.93,-0.02,0.18,-0.19,0.14,23.8,699,255,-128,-128,6553.5,412,420,505
30/09/2019 10:19:23.446,65,6553.5,-3276.8,4,0.09,0.18,4.119,86,0.000,65535.000,0,0.009940,0.002980,0,65535,0,65535,0,0,-1.07,-0.89,0.03,0.18,-0.19,-0.01,23.8,699,255,-128,-128,6553.5,414,422,509
30/09/2019 10:19:24.446,65,6553.5,-3276.8,6,0.08,0.14,4.119,86,0.000,65535.000,0,0.009600,0.001820,0,65535,0,65535,0,0,-1.15,-0.90,0.00,0.16,-0.20,-0.01,23.8,699,255,-128,-128,6553.5,415,415,507
30/09/2019 10:19:25.446,65,6553.5,-3276.8,5,0.06,0.10,4.113,85,0.000,65535.000,0,0.009600,0.001560,0,65535,0,65535,0,0,-1.04,-0.91,-0.02,0.09,-0.20,-0.01,23.8,699,255,-128,-128,6553.5,415,422,509
30/09/2019 10:19:26.446,65,6553.5,-3276.8,6,0.04,0.09,4.109,84,0.000,65535.000,0,0.007100,0.000960,0,65535,0,65535,0,0,-1.02,-0.96,0.00,0.07,-0.19,-0.03,23.8,699,255,-128,-128,6553.5,411,422,509
30/09/2019 10:19:27.446,65,6553.5,-3276.8,6,0.03,0.07,4.109,84,0.000,65535.000,0,0.007100,0.001500,0,65535,0,65535,0,0,-1.02,-0.93,-0.01,0.12,-0.18,-0.03,23.8,699,255,-128,-128,6553.5,415,423,509
30/09/2019 10:19:28.446,0,6553.5,-3276.8,5,0.03,0.10,4.109,84,0.000,65535.000,0,0.000800,0.002060,0,65535,0,65535,0,0,-1.04,-0.95,-0.02,0.07,-0.16,0.00,23.8,699,255,-128,-128,6553.5,409,421,509
30/09/2019 10:19:29.446,0,6553.5,-3276.8,4,0.05,0.10,4.109,84,0.000,65535.000,0,0.000800,0.002820,0,65535,0,65535,0,0,-1.04,-0.96,-0.06,0.07,-0.18,0.03,23.8,699,255,-128,-128,6553.5,415,423,509
30/09/2019 10:19:30.446,0,6553.5,-3276.8,1,0.14,0.24,4.109,84,0.000,65535.000,0,0.000800,0.002040,0,65535,0,65535,0,0,-1.12,-0.89,-0.15,0.02,-0.20,0.18,23.8,699,255,-128,-128,6553.5,410,417,485
30/09/2019 10:19:31.446,0,6553.5,-3276.8,-1,0.07,0.13,4.109,84,0.000,65535.000,0,0.000800,0.001320,0,65535,0,65535,0,0,-1.03,-0.95,-0.07,0.02,0.01,0.14,23.8,699,255,-128,-128,6553.5,415,423,509
30/09/2019 10:19:32.446,0,6553.5,-3276.8,-3,0.07,0.13,4.109,84,0.000,65535.000,0,0.000800,0.002840,0,65535,0,65535,0,0,-1.06,-0.87,-0.07,0.02,0.01,0.18,23.8,699,255,-128,-128,6553.5,416,413,507
30/09/2019 10:19:33.446,0,6553.5,-3276.8,-4,0.04,0.09,4.109,84,0.000,65535.000,0,0.000800,0.002440,0,65535,0,65535,0,0,-1.04,-0.95,-0.06,0.02,0.02,0.18,23.8,699,255,-128,-128,6553.5,415,422,509
30/09/2019 10:19:34.446,0,6553.5,-3276.8,-1,0.10,0.26,4.109,84,0.000,65535.000,0,0.000800,0.004940,0,65535,0,65535,0,0,-1.03,-0.95,-0.01,0.18,-0.21,0.08,23.8,699,254,-15,12,6553.5,415,423,509
30/09/2019 10:19:35.446,0,6553.5,-3276.8,-1,0.11,0.21,4.107,84,0.000,65535.000,0,0.000800,0.003300,0,65535,0,65535,0,0,-1.10,-0.95,-0.22,0.16,-0.18,0.16,23.8,699,0,0,12,6553.5,417,424,510
30/09/2019 10:19:36.446,0,6553.5,-3276.8,-1,0.12,0.46,4.107,84,0.000,65535.000,0,0.000800,0.002360,0,65535,0,65535,0,0,-1.22,-0.59,-0.21,0.32,-0.60,0.26,23.8,699,254,0,12,6553.5,415,423,509
30/09/2019 10:19:37.446,0,6553.5,-3276.8,-2,0.08,0.19,4.107,84,0.000,65535.000,0,0.000800,0.001460,0,65535,0,65535,0,0,-1.13,-0.93,-0.08,0.20,-0.08,0.16,23.8,699,254,0,12,6553.5,411,421,508
30/09/2019 10:19:38.446,0,6553.5,-3276.8,-1,0.10,0.22,4.107,84,0.000,65535.000,0,0.000800,0.000880,0,65535,0,65535,0,0,-1.27,-0.87,-0.16,0.04,-0.18,0.14,23.8,699,254,0,12,6553.5,415,422,509
30/09/2019 10:19:39.446,0,6553.5,-3276.8,1,0.06,0.16,4.107,84,0.000,65535.000,0,0.000800,0.000500,0,65535,0,65535,0,0,-1.09,-0.92,-0.14,0.04,-0.14,0.14,23.8,699,254,-1,12,6553.5,416,424,509
30/09/2019 10:19:40.446,0,6553.5,-3276.8,1,0.10,0.25,4.107,84,0.000,65535.000,0,0.000800,0.000400,0,65535,0,65535,0,0,-1.16,-0.90,-0.15,0.20,-0.19,0.08,23.8,699,254,0,12,6553.5,415,423,509
30/09/2019 10:19:41.446,0,6553.5,-3276.8,1,0.08,0.22,4.107,84,0.000,65535.000,0,0.000800,0.000320,0,65535,0,65535,0,0,-1.15,-0.95,-0.06,0.18,-0.19,0.18,23.8,699,254,-2,12,6553.5,414,422,508
30/09/2019 10:19:42.446,0,6553.5,-3276.8,-1,0.08,0.25,4.107,84,0.000,65535.000,0,0.000800,0.000280,0,65535,0,65535,0,0,-1.10,-0.91,-0.07,0.20,-0.21,0.18,23.8,699,254,0,12,6553.5,415,423,509
30/09/2019 10:19:43.446,0,6553.5,-3276.8,6,0.17,0.25,4.107,84,0.000,65535.000,0,0.000800,0.000220,0,65535,0,65535,0,0,-1.02,-0.91,0.19,0.37,-0.18,0.02,23.8,699,254,-2,12,6553.5,415,423,508
30/09/2019 10:19:44.446,0,6553.5,-3276.8,10,0.18,0.49,4.107,84,0.000,65535.000,0,0.000800,0.000220,0,65535,0,65535,0,0,-1.04,-0.81,-0.36,0.37,-0.27,0.07,23.8,699,254,0,12,6553.5,417,423,510
30/09/2019 10:19:45.446,0,6553.5,-3276.8,10,0.46,0.56,4.106,84,0.000,65535.000,0,0.000800,0.000300,0,65535,0,65535,0,0,-0.95,-0.73,-0.65,-0.32,-0.26,-0.01,23.8,699,254,0,12,6553.5,414,422,510
30/09/2019 10:19:46.446,0,6553.5,-3276.8,17,0.29,0.48,4.106,84,0.000,65535.000,0,0.000800,0.000240,0,65535,0,65535,0,0,-1.07,-0.83,-0.56,0.28,-0.20,0.09,23.8,699,254,0,12,6553.5,416,424,510
30/09/2019 10:19:47.446,0,6553.5,-3276.8,5,0.32,0.39,4.106,84,0.000,65535.000,0,0.000800,0.000320,0,65535,0,65535,0,0,-1.14,-0.79,-0.02,0.24,-0.40,0.16,23.8,699,254,0,12,6553.5,416,423,509
30/09/2019 10:19:48.446,0,6553.5,-3276.8,8,0.21,0.33,4.106,84,0.000,65535.000,0,0.000800,0.000320,0,65535,0,65535,0,0,-1.10,-0.78,0.09,0.21,-0.36,-0.07,23.8,699,254,-7,12,6553.5,417,426,509
30/09/2019 10:19:49.446,0,6553.5,-3276.8,9,0.10,0.33,4.106,84,0.000,65535.000,0,0.000800,0.000280,0,65535,0,65535,0,0,-1.10,-0.78,0.09,0.21,-0.36,-0.07,23.8,699,254,0,12,6553.5,416,424,509
30/09/2019 10:19:50.446,0,6553.5,-3276.8,7,0.13,0.27,4.106,84,0.000,65535.000,0,0.000800,0.000260,0,65535,0,65535,0,0,-1.21,-0.86,-0.04,0.22,-0.21,0.09,23.8,699,254,-6,12,6553.5,421,429,515
30/09/2019 10:19:51.446,0,6553.5,-3276.8,8,0.12,0.22,4.106,84,0.000,65535.000,0,0.000800,0.000280,0,65535,0,65535,0,0,-1.03,-0.90,0.15,0.30,-0.15,0.14,23.8,699,254,0,12,6553.5,416,424,509
30/09/2019 10:19:52.446,0,6553.5,-3276.8,-6,0.13,0.26,4.106,84,0.000,65535.000,0,0.000800,0.000260,0,65535,0,65535,0,0,-1.06,-0.92,-0.07,0.22,-0.15,0.22,23.8,699,254,-4,12,6553.5,424,426,520
30/09/2019 10:19:53.446,0,6553.5,-3276.8,-4,0.12,0.22,4.106,84,0.000,65535.000,0,0.000800,0.000220,0,65535,0,65535,0,0,-1.14,-0.79,-0.01,0.21,-0.19,0.18,23.8,699,254,-3,12,6553.5,416,423,509
30/09/2019 10:19:54.446,0,6553.5,-3276.8,-4,0.10,0.24,4.104,84,0.000,65535.000,0,0.000800,0.000240,0,65535,0,65535,0,0,-1.07,-0.95,-0.13,0.04,0.03,0.19,23.8,699,254,-5,12,6553.5,427,433,519
30/09/2019 10:19:55.446,0,6553.5,-3276.8,-12,0.27,0.39,4.103,83,0.000,65535.000,0,0.000800,0.000320,0,65535,0,65535,0,0,-1.28,-0.78,-0.06,0.40,0.01,0.20,23.8,699,254,-14,12,6553.5,414,423,509
30/09/2019 10:19:56.446,0,6553.5,-3276.8,-17,0.12,0.36,4.103,83,0.000,65535.000,0,0.000800,0.000240,0,65535,0,65535,0,0,-0.97,-0.81,0.27,0.50,0.00,0.21,23.8,699,254,0,12,6553.5,418,427,511
30/09/2019 10:19:57.446,0,6553.5,-3276.8,-15,0.04,0.13,4.103,83,0.000,65535.000,0,0.000800,0.000280,0,65535,0,65535,0,0,-1.00,-0.91,0.21,0.38,0.04,0.18,23.8,699,254,-7,12,6553.5,416,423,509
30/09/2019 10:19:58.446,0,6553.5,-3276.8,-16,0.04,0.08,4.103,83,0.000,65535.000,0,0.000800,0.000260,0,65535,0,65535,0,0,-0.98,-0.91,0.21,0.31,0.01,0.18,23.8,699,254,0,12,6553.5,418,424,511
30/09/2019 10:19:59.446,0,6553.5,-3276.8,-15,0.05,0.18,4.103,83,0.000,65535.000,0,0.000800,0.000240,0,65535,0,65535,0,0,-1.18,-0.81,0.21,0.30,0.04,0.20,23.8,699,0,-6,12,6553.5,415,422,509
30/09/2019 10:20:00.446,0,6553.5,-3276.8,-17,0.08,0.15,4.103,83,0.000,65535.000,0,0.000800,0.000360,0,65535,0,65535,0,0,-1.04,-0.86,0.21,0.36,0.01,0.22,23.8,699,254,-4,12,6553.5,416,423,510
30/09/2019 10:20:01.446,0,6553.5,-3276.8,-17,0.03,0.18,4.103,83,0.000,65535.000,0,0.000800,0.000260,0,65535,0,65535,0,0,-1.00,-0.87,0.15,0.24,0.20,0.36,23.8,699,254,0,12,6553.5,416,424,509
30/09/2019 10:20:02.446,0,6553.5,-3276.8,-15,0.22,0.39,4.103,83,0.000,65535.000,0,0.000800,0.000320,0,65535,0,65535,0,0,-1.07,-0.66,0.10,0.32,-0.15,0.22,23.8,699,254,-3,12,6553.5,416,424,510
30/09/2019 10:20:03.446,0,6553.5,-3276.8,-17,0.04,0.43,4.103,83,0.000,65535.000,0,0.000800,0.000220,0,65535,0,65535,0,0,-1.33,-0.67,0.13,0.53,-0.19,0.20,23.8,699,254,-3,12,6553.5,415,422,509
30/09/2019 10:20:04.446,0,6553.5,-3276.8,-16,0.03,0.06,4.103,83,0.000,65535.000,0,0.000800,0.000200,0,65535,0,65535,0,0,-0.98,-0.93,0.21,0.32,0.08,0.18,23.8,699,0,-5,12,6553.5,415,423,508
30/09/2019 10:20:05.446,0,6553.5,-3276.8,-14,0.02,0.06,4.103,83,0.000,65535.000,0,0.000800,0.000260,0,65535,0,65535,0,0,-1.00,-0.93,0.19,0.27,0.09,0.18,23.8,699,254,-13,12,6553.5,415,423,509
30/09/2019 10:20:06.446,0,6553.5,-3276.8,-14,0.02,0.04,4.103,83,0.000,65535.000,0,0.000800,0.000220,0,65535,0,65535,0,0,-1.00,-0.93,0.20,0.26,0.08,0.18,23.8,699,254,-7,12,6553.5,415,424,509
30/09/2019 10:20:07.446,0,6553.5,-3276.8,-14,0.03,0.12,4.103,83,0.000,65535.000,0,0.000800,0.000200,0,65535,0,65535,0,0,-1.00,-0.92,0.20,0.27,0.01,0.18,23.8,699,254,0,12,6553.5,416,423,509
30/09/2019 10:20:08.446,0,6553.5,-3276.8,-14,0.04,0.12,4.103,83,0.000,65535.000,0,0.000800,0.000200,0,65535,0,65535,0,0,-1.00,-0.90,0.20,0.31,0.01,0.20,23.8,699,254,0,12,6553.5,416,423,510
30/09/2019 10:20:09.446,0,6553.5,-3276.8,-14,0.04,0.10,4.103,83,0.000,65535.000,0,0.000800,0.000300,0,65535,0,65535,0,0,-1.00,-0.90,0.20,0.28,0.02,0.18,23.8,699,254,0,12,6553.5,414,422,509
30/09/2019 10:20:10.446,0,6553.5,-3276.8,-15,0.08,0.36,4.103,83,0.000,65535.000,0,0.000800,0.000320,0,65535,0,65535,0,0,-1.38,-0.79,0.20,0.30,0.01,0.19,23.8,699,254,-6,12,6553.5,415,422,509
30/09/2019 10:20:11.446,0,6553.5,-3276.8,-14,0.05,0.22,4.103,83,0.000,65535.000,0,0.000800,0.000340,0,65535,0,65535,0,0,-1.06,-0.79,0.21,0.45,-0.01,0.24,23.8,699,254,-9,12,6553.5,415,424,509
30/09/2019 10:20:12.446,0,6553.5,-3276.8,-14,0.04,0.12,4.103,83,0.000,65535.000,0,0.000800,0.000240,0,65535,0,65535,0,0,-1.04,-0.92,0.10,0.25,0.01,0.25,23.8,699,190,-12,12,6553.5,415,422,509
30/09/2019 10:20:13.446,0,6553.5,-3276.8,-14,0.02,0.06,4.103,83,0.000,65535.000,0,0.000800,0.000200,0,65535,0,65535,0,0,-0.98,-0.93,0.21,0.28,0.13,0.19,23.9,699,254,-1,12,6553.5,416,424,510
30/09/2019 10:20:14.446,0,6553.5,-3276.8,-15,0.02,0.06,4.103,83,0.000,65535.000,0,0.000800,0.000160,0,65535,0,65535,0,0,-0.98,-0.92,0.20,0.30,0.13,0.19,23.9,699,254,-31,12,37.1,415,423,509
30/09/2019 10:20:15.446,0,6553.5,-3276.8,-15,0.05,0.09,4.103,83,0.000,65535.000,0,0.000800,0.000220,0,65535,0,65535,0,0,-0.98,-0.92,0.22,0.28,0.04,0.18,23.9,699,0,-9,12,37.1,416,423,509
30/09/2019 10:20:16.446,0,6553.5,-3276.8,-14,0.15,0.28,4.103,83,0.000,65535.000,0,0.000800,0.000240,0,65535,0,65535,0,0,-1.24,-0.81,0.13,0.34,-0.19,0.15,23.9,699,254,-6,12,37.1,415,422,509
30/09/2019 10:20:17.446,0,6553.5,-3276.8,13,0.10,0.33,4.103,83,0.000,65535.000,0,0.000800,0.000260,0,65535,0,65535,0,0,-1.21,-0.84,0.12,0.31,-0.24,0.07,23.9,699,254,-7,12,37.1,415,423,509
30/09/2019 10:20:18.446,0,6553.5,-3276.8,8,0.18,0.34,4.103,83,0.000,65535.000,0,0.000800,0.000260,0,65535,0,65535,0,0,-1.08,-0.87,-0.12,0.22,-0.22,0.01,23.9,699,254,-4,12,37.1,415,422,509
30/09/2019 10:20:19.446,0,6553.5,-3276.8,-3,0.13,0.33,4.103,83,0.000,65535.000,0,0.000800,0.000200,0,65535,0,65535,0,0,-1.06,-0.92,-0.10,0.03,-0.10,0.19,23.9,699,254,-11,12,37.1,416,423,509
30/09/2019 10:20:20.446,0,6553.5,-3276.8,7,0.14,0.24,4.103,83,0.000,65535.000,0,0.000800,0.000280,0,65535,0,65535,0,0,-1.08,-0.89,-0.04,0.20,-0.22,0.03,23.9,699,254,-8,12,37.1,415,422,509
30/09/2019 10:20:21.446,0,6553.5,-3276.8,8,0.07,0.15,4.103,83,0.000,65535.000,0,0.000800,0.000260,0,65535,0,65535,0,0,-1.09,-0.89,0.07,0.22,-0.19,0.07,23.9,699,254,0,12,37.1,414,423,509
30/09/2019 10:20:22.446,0,6553.5,-3276.8,10,0.04,0.14,4.103,83,0.000,65535.000,0,0.000800,0.000240,0,65535,0,65535,0,0,-1.08,-0.87,0.13,0.20,-0.16,0.03,23.9,699,254,-1,12,37.1,415,422,509
30/09/2019 10:20:23.446,0,6553.5,-3276.8,8,0.10,0.15,4.102,83,0.000,65535.000,0,0.000800,0.000200,0,65535,0,65535,0,0,-1.10,-0.91,0.03,0.26,-0.21,0.01,23.9,699,254,0,12,37.1,415,422,510
30/09/2019 10:20:24.446,0,6553.5,-3276.8,5,0.13,0.20,4.101,83,0.000,65535.000,0,0.000800,0.000300,0,65535,0,65535,0,0,-1.06,-0.95,-0.04,0.14,-0.13,0.13,23.9,699,254,0,12,37.1,416,422,509
30/09/2019 10:20:25.446,0,6553.5,-3276.8,6,0.19,0.40,4.101,83,0.000,65535.000,0,0.000800,0.000280,0,65535,0,65535,0,0,-1.44,-0.69,-0.01,0.32,-0.19,0.19,23.9,699,254,-3,12,37.1,415,423,509
30/09/2019 10:20:26.446,0,6553.5,-3276.8,5,0.15,0.50,4.101,83,0.000,65535.000,0,0.000800,0.000400,0,65535,0,65535,0,0,-1.45,-0.73,-0.16,0.19,-0.37,0.20,23.9,699,254,-1,12,37.1,414,423,509
30/09/2019 10:20:27.446,0,6553.5,-3276.8,6,0.14,0.26,4.101,83,0.000,65535.000,0,0.000800,0.000320,0,65535,0,65535,0,0,-1.16,-0.84,-0.01,0.25,-0.24,0.20,23.9,699,254,2,12,37.1,415,423,509
30/09/2019 10:20:28.446,0,6553.5,-3276.8,8,0.20,0.32,4.101,83,0.000,65535.000,0,0.000800,0.000500,0,65535,0,65535,0,0,-1.28,-0.73,-0.06,0.27,-0.24,0.18,23.9,699,254,0,12,37.1,415,424,509
30/09/2019 10:20:29.446,0,6553.5,-3276.8,11,0.08,0.22,4.101,83,0.000,65535.000,0,0.000800,0.000520,0,65535,0,65535,0,0,-1.20,-0.75,0.07,0.31,-0.19,-0.01,23.9,699,254,0,12,37.1,415,422,509
30/09/2019 10:20:30.446,0,6553.5,-3276.8,8,0.10,0.16,4.101,83,0.000,65535.000,0,0.000800,0.000400,0,65535,0,65535,0,0,-1.09,-0.93,0.02,0.21,-0.15,0.06,23.9,699,254,0,12,37.1,416,424,509
30/09/2019 10:20:31.446,0,6553.5,-3276.8,8,0.14,0.30,4.101,83,0.000,65535.000,0,0.000800,0.000360,0,65535,0,65535,0,0,-1.19,-0.72,-0.01,0.31,-0.19,0.10,23.9,699,254,0,12,37.1,406,418,508
30/09/2019 10:20:32.446,0,6553.5,-3276.8,7,0.11,0.27,4.101,83,0.000,65535.000,0,0.000800,0.000260,0,65535,0,65535,0,0,-1.20,-0.78,0.00,0.36,-0.21,0.18,23.9,699,254,0,12,37.1,418,424,509
30/09/2019 10:20:33.446,0,6553.5,-3276.8,8,0.10,0.15,4.101,83,0.000,65535.000,0,0.000800,0.000280,0,65535,0,65535,0,0,-1.07,-0.90,0.01,0.25,-0.19,0.02,24.0,699,254,0,12,37.1,415,422,509
30/09/2019 10:20:34.446,0,6553.5,-3276.8,7,0.10,0.22,4.101,83,0.000,65535.000,0,0.000800,0.000280,0,65535,0,65535,0,0,-1.13,-0.89,0.02,0.19,-0.21,0.15,24.0,699,254,-1,12,37.1,415,423,509
30/09/2019 10:20:35.446,0,6553.5,-3276.8,7,0.15,0.25,4.101,83,0.000,65535.000,0,0.000800,0.000280,0,65535,0,65535,0,0,-1.16,-0.78,-0.02,0.25,-0.19,0.20,24.0,699,254,0,12,37.1,416,424,510
30/09/2019 10:20:36.446,0,6553.5,-3276.8,-12,0.18,0.33,4.101,83,0.000,65535.000,0,0.000800,0.000260,0,65535,0,65535,0,0,-1.12,-0.72,0.18,0.34,-0.19,0.32,24.0,699,254,0,12,37.1,415,423,509
